"","lon","lat","bio1","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9"
"235",36.0418114486981,-4.64279440726306,217,233,192,693,126,1,90,361,5,274,5,122,70,1621,299,125,174,227,192
"236",1.27464689358289,10.9195577599164,283,308,262,954,228,0,104,617,3,144,617,132,67,1759,389,192,197,262,282
"237",30.5834386654808,3.16234637246212,229,243,217,1482,206,22,50,593,98,155,562,115,77,1012,313,165,148,219,239
"238",11.6262781546884,3.49780892506106,239,246,229,1678,296,28,59,674,117,396,409,90,81,670,297,187,110,235,243
"239",3.46654506870931,12.8232766935135,289,324,259,577,181,0,127,431,0,45,0,134,57,2567,404,171,233,278,261
"240",-0.945759696983441,6.1203160702271,258,269,246,1634,234,27,46,610,155,384,373,91,73,895,325,201,124,262,261
"241",20.52234798091,15.4010511386062,292,328,248,147,74,0,167,130,0,16,0,153,60,2985,412,158,254,300,264
"242",29.1560892337208,2.88493068816668,241,251,230,1754,216,46,41,607,156,231,595,115,80,830,320,178,142,232,249
"243",5.14197393449111,7.30628292958539,252,267,234,1441,245,9,62,594,60,260,594,97,73,1215,325,193,132,234,257
"244",37.3275883987626,1.82244404533229,244,254,233,413,121,4,96,212,15,185,15,161,86,789,341,155,186,252,233
"245",34.0895782170816,2.27773045733095,236,247,224,963,142,17,51,351,70,104,350,127,81,843,322,166,156,226,244
"246",29.7793268171702,2.90923388644338,234,244,222,1660,218,40,43,603,141,205,580,114,80,866,313,171,142,224,242
"247",11.1204168278133,3.79160735744163,238,248,226,1889,329,23,61,786,102,229,561,87,75,907,299,184,115,228,246
"248",15.0024680841918,-4.43949323279542,248,260,225,1338,258,1,75,557,8,504,8,94,66,1379,313,171,142,252,225
"249",34.6555764121,0.478005020703105,211,219,202,1680,251,49,39,637,210,273,437,152,86,639,303,128,175,210,216
"250",24.9379904295587,-3.0247644260035,252,257,245,1656,221,30,44,595,152,458,152,103,85,470,311,190,121,252,245
"251",-0.634237645748406,6.59349030180003,235,246,222,1572,229,25,48,566,129,369,441,100,76,914,306,175,131,239,238
"252",13.6645177362777,3.25917502737037,229,236,223,1646,287,33,53,636,122,514,374,97,80,538,294,173,121,228,226
"253",13.3102898475978,-0.375802920010518,237,246,222,1722,282,11,57,666,68,596,68,89,76,920,297,180,117,239,222
"254",13.5305488801882,-1.21484701863374,247,255,233,1801,266,11,56,694,56,613,56,88,76,831,305,190,115,249,233
"255",15.2987114377576,-8.67889843351084,222,235,202,1094,205,0,82,517,3,517,3,115,70,1311,289,126,163,235,202
"256",38.6206014694224,-2.7572233146182,252,267,232,910,184,15,80,386,56,321,56,113,72,1403,333,177,156,257,232
"257",33.8439083559902,-0.559890168716684,226,232,217,1024,164,32,55,453,106,261,108,121,85,561,297,156,141,228,218
"258",14.8909981542583,0.373575528961478,241,249,231,1718,274,26,47,652,154,538,154,101,81,708,306,182,124,240,231
"259",35.7244867096844,-2.34356230793368,223,235,204,535,107,4,76,255,14,213,19,122,74,1208,306,143,163,235,208
"260",36.1610571506055,-1.7330490508265,240,252,222,528,124,6,75,268,23,170,23,136,78,1151,330,156,174,247,222
"261",39.1044982695046,-4.80814024329404,258,277,238,1139,237,26,62,515,130,154,188,90,65,1519,329,191,138,266,274
"262",9.63076267014119,-0.0349982029688363,260,269,247,2492,457,2,70,1067,21,871,21,69,70,900,310,212,98,262,247
"263",11.33633125998,0.762854534691918,233,242,220,1758,328,7,65,731,71,569,71,102,77,855,301,169,132,232,220
"264",1.62226408689218,12.5607998021522,284,318,257,671,202,0,125,492,0,61,0,139,58,2437,398,161,237,271,257
"265",8.47199620010189,13.4945916745553,273,315,227,402,159,0,151,337,0,57,0,147,56,3252,395,133,262,274,231
"266",39.4260044563104,3.39056269443715,240,261,220,526,160,3,105,279,28,60,28,162,75,1514,362,148,214,247,220
"267",34.3727253030487,0.276828110022457,221,228,212,1760,269,53,41,676,250,290,394,134,86,599,303,148,155,224,226
"268",39.1529109114327,-3.57665418144657,244,260,225,674,109,23,50,258,77,188,92,95,68,1399,317,179,138,248,225
"269",38.1299891377569,-3.49659595387708,220,238,198,698,139,9,75,309,35,173,35,111,69,1573,306,146,160,229,198
"270",35.8019485749628,1.82396842219918,240,249,231,456,97,12,59,201,48,158,116,149,87,677,330,159,171,247,242
"271",29.5992438786294,-7.62024735927213,203,212,188,1067,224,0,93,596,2,189,19,109,67,1008,275,113,162,207,188
"272",37.8978590402221,-0.275300089086016,229,241,212,739,212,0,114,356,4,303,4,163,81,1126,330,130,200,234,212
"273",37.725523844765,0.494114851910258,233,241,225,626,172,4,100,313,14,228,14,166,87,719,332,142,190,231,225
"274",22.4990950213001,-8.25871587328018,234,239,228,1468,239,2,71,637,22,247,25,132,76,507,313,140,173,233,228
"275",15.7372324717304,-14.2066051009346,202,223,168,1017,210,0,93,551,0,187,7,148,62,2236,306,68,238,213,169
"276",33.3588860190887,0.732593189347515,226,233,217,1248,186,42,38,452,169,212,267,119,83,585,302,160,142,229,230
"277",28.486441890242,-0.329990605267795,227,231,223,1449,158,80,21,438,274,411,328,114,91,319,292,167,125,224,227
"278",-1.38938637017157,8.94202382915476,281,303,263,1087,214,1,77,510,13,155,510,111,66,1505,372,206,166,263,286
"279",23.1170882497406,-5.92196977974137,250,255,245,1604,230,14,53,611,88,473,88,113,77,394,320,174,146,248,245
"280",13.2917892290102,-0.499005514029783,241,249,226,1710,278,10,57,666,64,589,64,88,75,896,300,184,116,242,226
"281",7.23399135018888,10.8486925184327,251,280,234,1157,281,0,104,742,1,185,3,130,61,1839,353,141,212,238,236
"282",32.3371181920975,-0.628073487048386,216,221,209,2031,330,74,49,892,245,508,279,102,83,477,275,153,122,219,209
"283",29.6643801347246,3.61740016365333,245,257,233,1565,223,27,51,600,95,159,594,119,79,945,329,180,149,235,254
"284",37.277525603551,-5.91769014958475,205,222,182,880,159,8,71,401,39,358,39,127,72,1630,288,113,175,218,182
"285",32.557871757717,2.49298688700782,233,248,221,1358,201,19,48,518,93,164,442,130,77,1023,329,161,168,224,243
"286",34.4408079533512,-3.03377342871469,211,218,197,871,161,3,76,404,21,159,21,107,72,873,284,137,147,216,197
"287",23.1168641546823,1.14913753326019,246,253,240,1912,239,86,28,619,288,462,530,99,84,509,311,194,117,242,248
"288",30.0711755945291,1.07089404907325,234,239,228,1234,143,49,28,380,178,309,344,122,85,439,308,166,142,230,235
"289",29.810470070737,-0.606094631638143,222,225,219,1051,130,30,37,369,161,199,187,125,91,249,290,154,136,221,220
"290",-1.89812788320578,10.4378488660545,277,301,256,1039,259,1,94,602,5,105,602,118,64,1698,372,189,183,256,276
"291",33.8649057364053,-2.72471814280388,224,232,214,896,178,1,75,413,19,186,19,108,73,704,297,150,147,226,214
"292",15.930310692228,12.3252862556777,291,328,255,423,153,0,141,346,0,64,0,155,57,2795,418,149,269,284,274
"293",-8.95713231636333,5.28908884120065,254,260,246,3688,605,110,52,1331,461,461,969,96,82,548,319,202,117,251,260
"294",32.9124526063184,-2.44160415292554,226,231,219,1094,180,9,64,444,44,288,44,102,76,492,286,153,133,229,219
"295",27.939709747424,3.06426741266847,244,252,235,1976,253,42,41,676,169,455,629,115,79,668,324,180,144,238,249
"296",35.4887377558859,-1.01430855828842,169,179,158,1030,186,36,47,420,133,392,142,149,85,785,262,88,174,176,159
"297",35.6521410420771,-7.56250274936976,203,217,183,619,138,0,108,390,0,175,0,112,67,1288,288,123,165,211,183
"298",35.4197694334746,-4.50905881238818,191,205,167,763,138,1,88,377,5,313,6,112,70,1562,265,105,160,201,172
"299",37.3711088564405,2.67166142474365,268,279,256,289,86,1,98,143,10,57,10,147,83,898,362,186,176,275,256
"300",19.5974833744171,-10.4708710803834,206,216,189,1372,235,0,78,624,5,394,15,145,68,1099,306,94,212,209,191
"301",-1.72766319436973,8.85793876867555,271,292,252,1100,211,1,75,493,16,169,493,110,67,1476,360,197,163,252,275
"302",35.1217586542933,-3.90041028056117,207,219,184,651,138,0,89,322,7,322,7,110,71,1444,278,124,154,219,184
"303",34.8612592108749,-1.85496297537443,198,206,187,1015,166,23,47,394,112,319,112,122,81,733,272,123,149,202,187
"304",31.3089884873636,3.48243459182148,247,266,233,1186,188,9,59,519,58,101,519,129,74,1283,344,170,174,233,260
"305",24.7172723762708,5.78006422171121,251,261,244,1561,239,10,66,682,47,368,672,125,74,701,336,169,167,246,249
"306",4.1287050248386,7.8365755913333,260,276,242,1229,201,8,63,482,43,225,446,103,69,1278,341,193,148,247,264
"307",34.3788340227674,-7.18507326900374,218,233,197,629,141,0,112,408,0,181,0,122,69,1393,302,126,176,227,197
"308",-5.50409868106484,9.33182077573144,267,287,251,1229,244,7,79,660,34,152,660,115,64,1367,363,184,179,251,269
"309",21.8023382985795,-7.29413918533841,241,244,236,1507,217,5,62,608,51,426,51,124,75,384,315,151,164,241,236
"310",35.1104226962375,-7.51592899417046,234,249,212,563,126,0,108,361,0,162,0,115,68,1430,316,148,168,245,212
"311",28.3721202520458,-7.80332195144111,244,255,229,997,185,1,80,486,4,230,4,118,67,1053,323,147,176,246,229
"312",12.3516108615228,-14.9169731758886,215,241,182,139,50,0,121,95,0,95,0,85,55,2305,287,135,152,241,195
"313",30.3968971223139,3.72001195797715,240,253,228,1553,222,17,54,606,76,276,596,124,77,966,327,167,160,230,247
"314",20.8535769542956,13.3335728089894,286,319,258,474,196,0,152,397,0,67,0,156,62,2362,405,157,248,276,273
"315",25.6709439058833,-7.73418191388065,237,243,228,1184,202,2,75,544,18,309,18,120,72,678,313,148,165,236,228
"316",8.71666061320116,9.46709529988403,229,252,214,1422,308,0,94,835,7,293,835,117,65,1509,319,141,178,214,221
"317",15.9568969380877,2.45002336053618,248,255,241,1620,223,40,41,592,165,353,496,105,79,577,316,184,132,243,248
"318",36.7440655756016,-3.40100361952712,195,209,173,1097,340,13,97,646,42,282,55,113,69,1445,282,120,162,201,176
"319",33.7054891244324,2.07264466685302,236,250,223,1258,178,18,49,448,95,142,424,127,79,996,326,166,160,224,247
"320",-8.57320030795508,5.58855548019604,258,268,250,2868,427,71,47,1008,320,543,776,101,77,712,328,198,130,258,258
"321",34.8267754714632,-1.31350398465694,191,199,181,1335,201,41,38,502,192,346,195,136,85,686,273,114,159,196,182
"322",29.0709814545887,1.38993634112668,239,245,233,1639,187,63,28,513,226,401,511,117,85,431,311,174,137,236,241
"323",10.9350990722501,-3.53493094265107,247,261,226,1600,307,1,74,684,8,626,8,85,62,1408,314,179,135,254,226
"324",37.6283526354223,0.945810719281507,236,245,228,494,127,3,100,230,9,204,9,165,87,701,334,146,188,243,228
"325",29.8187255857382,-7.39709317434754,202,211,187,1082,226,0,92,593,2,190,2,108,67,994,272,113,159,206,187
"326",27.5751273064236,0.171947379929136,240,245,233,1747,194,86,24,531,292,519,415,108,88,438,303,181,122,237,240
"327",33.7450657403901,1.9694118339593,239,252,226,1247,168,21,47,433,101,150,404,127,79,992,329,169,160,235,250
"328",27.6427985715356,-3.01624149464293,228,230,224,1830,230,47,42,662,169,364,234,107,83,274,291,163,128,227,224
"329",14.9400714071925,-16.3406163710514,229,257,187,640,146,0,106,423,0,164,0,157,60,2780,342,84,258,245,187
"330",23.5663174490558,0.165371564921497,247,253,240,1953,230,107,24,640,362,477,506,101,85,491,310,192,118,244,248
"331",9.56612380438925,-0.357604652161772,255,265,239,2291,422,2,70,976,16,809,16,69,67,1025,306,204,102,258,239
"332",-2.28051087364133,9.64029316989287,274,296,255,1053,204,1,81,543,13,133,543,112,65,1515,364,194,170,255,275
"333",8.68418885827431,16.9846011470862,273,322,206,88,41,0,161,77,0,39,0,156,53,4570,406,112,294,312,226
"334",-0.627080373414351,11.2505492949599,281,308,260,857,231,1,104,549,8,139,549,125,63,1863,384,187,197,260,275
"335",38.3219713878322,0.451025419154366,244,254,232,505,157,0,121,265,1,199,1,152,83,853,336,155,181,245,232
"336",29.5070763432096,-1.31186838646946,174,177,172,1499,190,39,36,487,183,374,389,116,92,218,237,111,126,174,173
"337",28.623646790545,-3.70994645326934,181,184,175,1683,239,15,56,645,73,260,167,99,77,387,243,115,128,182,176
"338",24.6933466843643,-7.91428036288087,229,234,220,1429,234,2,72,644,23,412,23,119,72,647,304,140,164,228,220
"339",35.8470089888459,-10.5645323278088,217,236,186,1263,283,1,107,803,7,535,7,99,58,2076,297,128,169,232,186
"340",8.90462994258786,13.5130387062567,278,321,230,383,151,0,155,326,0,50,0,147,55,3431,402,136,266,282,233
"341",6.76498760562421,16.4351753978874,282,327,221,184,80,0,159,160,0,23,0,152,53,4129,411,126,285,303,240
"342",9.9763918531911,-0.376076035717794,257,267,240,2206,420,3,71,976,21,764,21,77,69,1069,311,200,111,260,240
"343",18.5015419199642,4.62267762494152,254,265,246,1511,227,20,54,613,92,252,613,118,74,758,338,179,159,246,255
"344",16.0203122339362,1.97128307326592,247,255,241,1650,226,47,39,601,191,357,489,104,78,593,315,183,132,243,246
"345",28.7042077122381,-5.78893197154437,216,223,204,1213,194,2,71,527,18,314,18,98,68,811,278,135,143,216,204
"346",36.0476201232301,-1.68370801789914,223,235,206,606,141,8,75,306,27,185,33,134,78,1121,312,141,171,229,209
"347",31.9970711938199,-2.71524610453614,222,227,217,964,158,3,64,394,23,279,23,105,78,419,287,154,133,221,217
"348",20.9654340911005,5.90984303786476,249,263,241,1448,218,9,64,627,60,215,74,131,66,930,344,147,197,242,247
"349",34.270368422485,-8.78782450657447,219,237,199,775,176,0,114,504,1,213,2,122,70,1435,304,130,174,225,207
"350",27.6223615648289,-2.29845423708692,226,228,222,1945,237,66,36,678,229,562,229,107,86,283,288,164,124,226,222
"351",1.94670813678199,7.56755863636529,275,292,256,1062,163,4,66,446,32,201,445,107,73,1325,359,214,145,259,278
"352",5.21304065472757,13.4274954127895,286,323,252,549,186,0,135,425,0,112,0,142,57,2741,405,159,246,279,270
"353",7.44158740644541,16.2760774505477,278,323,217,172,76,0,163,153,0,18,0,152,53,4096,406,123,283,298,236
"354",-7.71392564460185,5.77167046311616,261,278,254,2058,318,37,50,727,196,438,518,96,67,1165,335,192,143,261,260
"355",-9.15547074315958,6.15517087410063,257,264,247,2444,424,36,57,938,173,389,868,112,79,719,332,191,141,251,257
"356",2.23225874089501,7.00970490152851,279,295,260,1048,163,4,61,445,45,234,329,97,71,1330,356,220,136,281,288
"357",1.41879640041784,6.61451393393526,267,281,251,1024,156,12,57,443,70,263,259,97,74,1142,342,211,131,269,270
"358",36.499213600245,-1.31378532810982,206,218,187,723,170,11,78,384,41,292,54,134,77,1162,297,123,174,213,190
"359",10.722974744702,-1.78322202339772,256,269,235,2057,385,4,71,919,20,701,20,120,71,1359,335,166,169,262,235
"360",29.4607934479235,3.16258655825087,244,254,232,1656,220,38,45,600,128,195,587,116,81,889,323,181,142,234,252
"361",35.9750957646452,-2.91948720189113,224,238,203,485,118,0,90,246,2,176,5,118,71,1386,309,145,164,237,206
"362",39.821293281167,-1.38022750777047,274,289,254,470,99,8,69,202,48,138,48,116,72,1366,354,195,159,279,254
"363",10.8188502845836,6.36641277934797,182,194,170,1856,335,8,71,907,52,286,907,110,75,956,266,120,146,170,190
"364",-11.759804947313,8.26648941589249,254,267,243,2820,571,6,82,1499,47,175,1499,100,67,944,334,185,149,243,254
"365",16.2267248315359,2.21886536860497,247,255,241,1654,223,42,40,604,173,350,511,105,79,564,315,183,132,243,246
"366",2.56735650388533,10.9248702514538,275,305,257,1033,267,0,106,674,3,160,674,133,61,2011,385,168,217,257,258
"367",22.2860938521043,-5.85852739446755,251,256,248,1642,228,21,50,613,110,499,110,109,77,377,320,180,140,249,248
"368",15.1961859892718,-4.44807017944789,249,261,227,1347,254,2,73,556,10,504,10,94,67,1332,313,173,140,253,227
"369",25.5056717050032,-7.58317107355425,232,237,223,1257,215,1,76,582,18,340,18,119,73,652,307,144,163,231,223
"370",3.19234639639828,12.8055876653623,288,323,259,606,194,0,127,450,0,55,0,135,57,2563,403,170,233,277,259
"371",10.6896905873621,0.665468627545319,225,233,213,2185,384,5,64,899,63,718,63,91,75,843,286,166,120,226,213
"372",-0.808005906653179,9.44174781227607,281,304,261,1097,229,2,82,576,15,135,576,113,65,1632,375,202,173,261,287
"373",-1.18287900498954,10.1859797069597,283,307,262,1029,228,1,92,597,8,96,597,117,63,1729,379,196,183,262,284
"374",1.3866737276292,9.14672350260924,266,285,246,1243,242,2,85,690,14,144,690,125,69,1466,364,184,180,246,268
"375",10.7291983284451,-3.05105364489858,247,261,227,1653,322,1,74,717,8,620,8,90,65,1311,315,178,137,253,227
"376",-1.55053172517033,7.98063699747003,261,279,244,1283,213,8,63,486,37,253,463,107,70,1326,347,195,152,248,268
"377",15.6571962889578,12.8487039022008,295,332,257,382,147,0,147,317,0,54,0,155,58,2840,420,153,267,292,275
"378",13.7312251205137,-9.44691054861608,247,268,217,715,215,0,114,458,0,458,0,70,54,2035,306,177,129,268,217
"379",15.491882969968,2.98741147292101,242,250,235,1601,221,33,42,579,148,475,476,108,81,575,311,178,133,237,242
"380",35.1023944057338,-2.93942381533272,193,204,174,719,136,4,79,354,19,339,23,105,71,1201,264,118,146,204,179
"381",36.7253441002449,-1.81371638720817,191,204,172,526,121,2,78,249,16,226,21,118,72,1226,275,113,162,199,175
"382",37.1632659010383,2.93476093584114,247,259,234,334,89,2,89,159,16,73,16,141,82,920,339,168,171,254,234
"383",20.1608645827181,14.435001722074,297,332,260,249,116,0,165,218,0,28,0,152,61,2672,415,166,249,294,276
"384",9.5736349482641,0.900789281199131,256,265,242,3008,543,5,64,1304,71,876,71,67,68,908,305,207,98,256,242
"385",39.4829009670566,-3.2249452019146,253,267,235,702,123,21,50,267,97,179,116,91,70,1271,322,192,130,256,236
"386",28.2912132007724,-7.06910248464575,245,253,233,1023,187,1,78,502,6,256,6,116,69,856,319,153,166,245,233
"387",9.85587783039991,0.134711936094387,263,271,249,2521,465,3,70,1088,26,870,26,72,71,894,314,213,101,264,249
"388",16.0380701549671,3.59727272142854,247,255,239,1524,203,29,45,566,117,303,509,111,78,644,320,178,142,241,247
"389",-8.45681236909485,7.82211046658896,240,253,229,1906,341,14,65,898,92,304,898,136,68,968,338,140,198,229,238
"390",26.6099146636071,-5.3378091870106,247,251,243,1257,183,3,64,520,34,346,520,119,76,385,320,165,155,243,245
"391",5.81980413555696,6.6757198210189,253,267,237,1730,304,10,65,740,62,290,740,92,73,1117,322,196,126,237,257
"392",-1.49246239586055,7.74352929451408,272,289,257,1227,196,6,64,468,36,245,422,104,69,1213,355,206,149,266,276
"393",2.2825698094842,7.31460704111871,279,296,260,1050,157,4,63,433,37,224,377,104,72,1349,361,218,143,281,283
"394",22.088654907768,-10.3604139744055,228,240,210,1345,241,0,85,674,3,309,8,157,71,1208,332,111,221,232,211
"395",-7.89056074392737,5.5385486342351,257,272,248,2476,330,68,41,847,302,542,758,93,67,1180,329,192,137,258,255
"396",13.2764758353848,-0.457657456646476,240,248,225,1710,279,10,57,666,65,590,65,88,75,902,299,183,116,242,225
"397",5.84010029028773,6.21756810844958,264,277,248,2036,345,13,67,898,72,319,898,88,74,1064,329,211,118,248,268
"398",25.3016942328853,-2.69116794314949,251,256,244,1678,230,29,45,607,150,480,150,101,87,438,308,192,116,250,244
"399",20.8841441325331,14.2402798802104,288,323,255,319,143,0,161,275,0,39,0,153,61,2550,406,159,247,283,271
"400",6.80547584082338,5.12383414473142,264,275,252,2387,400,25,64,1050,111,356,1050,83,77,853,323,216,107,252,268
"401",27.5875389615782,-11.5747172937641,205,228,170,1228,258,0,105,765,1,456,1,146,57,2343,322,69,253,218,170
"402",7.45091682251939,16.1675360648302,278,323,219,176,77,0,165,156,0,19,0,152,53,4041,407,125,282,298,238
"403",-1.49012176583603,5.67438120594321,262,273,248,1532,251,31,49,605,145,353,346,81,74,956,322,213,109,266,266
"404",-8.82086002975686,5.35234881479811,255,262,247,3443,540,101,49,1206,436,559,953,97,80,588,321,201,120,251,257
"405",10.6310661499655,-0.865408896887782,261,271,244,2028,378,5,69,901,31,671,31,97,72,1103,325,191,134,264,244
"406",13.9675959755163,-16.0742526131362,207,226,174,566,145,0,104,367,0,147,0,139,65,2112,300,87,213,221,174
"407",22.9852569774974,0.0987910852838496,244,251,237,2042,237,115,23,659,372,494,556,102,85,530,308,189,119,241,246
"408",4.27260176823101,7.12552452828176,264,278,246,1469,215,10,63,598,54,261,553,89,72,1215,333,210,123,257,270
"409",26.8095665840615,6.72643430990995,261,276,249,1325,230,2,78,645,13,144,645,132,71,1055,356,172,184,249,260
"410",-2.79125715984398,11.8680982308306,281,313,260,830,234,1,110,562,5,109,7,137,61,2126,388,167,221,266,263
"411",2.22463412083397,11.6594099091592,280,313,259,871,242,0,113,593,2,113,3,134,60,2193,389,169,220,263,264
"412",12.0368220431452,-4.92548196511132,251,270,221,1020,182,0,83,483,1,483,1,67,52,1896,309,182,127,270,221
"413",22.7362540731839,-5.91721399129471,244,249,241,1677,234,19,51,629,105,504,105,111,78,362,313,172,141,241,241
"414",12.682194966342,6.29188816042843,233,243,222,1653,284,2,76,792,18,204,792,113,72,813,316,161,155,222,236
"415",6.82979033153325,15.9646511252902,279,323,222,211,86,0,157,182,0,27,0,150,53,3881,406,127,279,295,241
"416",-12.897735502393,10.9743310269573,266,292,250,2090,535,1,102,1326,8,200,70,128,60,1719,372,161,211,253,265
"417",38.2758702313254,-6.87276530624663,261,278,241,1018,209,14,66,473,53,340,53,101,71,1483,328,186,142,267,241
"418",33.7571891741955,3.41829442933783,217,232,203,901,143,10,60,397,53,92,397,117,76,1103,303,151,152,203,227
"419",32.5356762102809,0.243147591967077,215,222,206,1329,199,63,37,494,216,288,216,104,82,583,280,154,126,217,206
"420",31.0379126415988,-2.38092943357031,212,215,209,962,171,2,65,407,21,139,91,107,83,275,277,149,128,211,210
"421",28.143522257278,-4.68224577518995,240,244,234,1271,180,12,57,501,55,206,55,106,75,483,305,164,141,239,234
"422",35.7467414715525,-7.8222150519325,189,203,169,714,155,0,108,450,1,184,1,111,67,1307,274,109,165,195,169
"423",37.6869376418851,-1.76672147368914,221,235,201,773,222,1,99,396,10,270,12,131,76,1270,310,138,172,225,204
"424",34.8827560225718,-1.79089605781596,193,200,182,1060,173,25,46,411,119,328,120,124,82,715,268,118,150,197,184
"425",35.3373277460425,-8.2091739848923,173,189,148,872,199,1,103,540,6,210,6,110,65,1643,255,87,168,184,148
"426",28.7102484278826,-8.3157117109925,230,243,212,1071,194,0,85,505,0,209,0,116,65,1237,310,132,178,233,212
"427",15.8480921338099,-1.13774642417242,255,260,249,1706,248,23,45,619,127,503,127,95,83,459,313,199,114,252,249
"428",23.4862804771203,-5.80690730441276,254,259,249,1553,227,11,54,600,79,451,79,115,78,390,324,178,146,253,249
"429",15.3079096622984,-16.3555103800538,235,264,192,678,164,0,106,441,0,174,0,164,60,2887,353,82,271,251,192
"430",14.7994709565212,-8.10549595427024,234,247,218,878,169,3,78,413,10,413,23,107,71,1105,300,151,149,247,221
"431",-4.31228208131184,10.9652304396854,275,301,259,1034,270,1,100,651,7,170,651,127,63,1713,374,174,200,259,264
"432",-6.92101624975016,9.58659046605441,256,276,243,1364,292,5,86,771,26,128,44,125,62,1443,352,152,200,244,249
"433",30.0478647557853,-7.88742268156241,226,236,211,1047,222,0,96,599,0,169,0,113,68,1020,299,135,164,231,211
"434",-3.99544116720273,8.36083826236147,274,291,258,1072,197,6,64,439,43,216,439,111,69,1242,359,200,159,258,272
"435",37.8619101654142,-8.47093652993582,236,252,214,1249,239,6,84,667,30,420,30,79,62,1497,293,166,127,246,214
"436",23.0819409195524,-9.64059431219692,231,241,218,1317,249,0,84,641,2,336,5,142,70,939,326,125,201,233,218
"437",6.28364173387991,15.9218557610621,282,326,226,220,86,0,150,186,0,32,0,149,53,3834,409,131,278,297,246
"438",16.1455835213299,-12.7255965390801,184,198,160,1316,249,0,85,656,2,322,19,134,62,1536,284,69,215,190,162
"439",38.7977954321618,-2.64397316831642,258,274,239,773,166,16,79,344,51,260,51,111,72,1355,338,185,153,263,239
"440",-4.96827233447704,10.0065254648763,271,292,255,1159,275,3,89,667,19,222,667,118,65,1463,361,180,181,255,267
"441",12.3216334056909,3.049521825001,237,244,229,1641,282,35,56,654,124,381,326,94,83,595,298,186,112,235,240
"442",33.8548358950196,-5.27033429745812,226,241,211,754,166,0,100,436,1,76,15,119,68,1129,313,140,173,228,211
"443",25.2873168953396,4.68026878596821,250,258,242,1624,231,22,53,643,93,301,557,114,78,615,330,184,146,245,253
"444",-11.9178551781055,11.6946647007665,251,280,229,1478,389,1,109,988,4,117,26,128,60,2009,356,143,213,243,245
"445",34.8237439429037,4.96008695304317,276,289,266,504,84,8,47,201,54,90,136,120,79,888,360,209,151,281,283
"446",9.65179680105737,8.73114688928107,277,300,263,1140,230,0,91,628,2,220,628,119,60,1516,375,177,198,263,270
"447",31.8432282763147,0.758307460196967,212,220,204,1126,155,34,42,392,144,178,219,111,82,606,285,150,135,211,218
"448",-13.1517900835053,8.64746567003677,265,277,253,3008,765,4,104,1961,21,245,1961,69,73,915,318,224,94,253,271
"449",32.5547895730614,13.1212449170671,284,316,251,350,128,0,139,285,0,53,0,147,61,2379,402,164,238,280,262
"450",11.3692651514372,-2.01446529416049,259,272,237,1932,357,3,71,872,14,659,14,120,70,1405,339,168,171,266,237
"451",25.8832957572666,-3.07377359390085,253,258,248,1638,219,29,45,609,149,457,149,99,86,407,309,194,115,253,248
"452",20.7210522799661,15.9637740229922,289,324,241,107,57,0,183,96,0,10,0,153,60,3167,409,154,255,303,257
"453",15.2810417396992,-16.2187979887139,235,262,192,681,162,0,106,442,0,176,0,163,60,2827,351,83,268,250,192
"454",11.9297412333094,-1.3057045268256,238,247,220,1908,335,2,67,837,27,614,27,103,74,1063,305,166,139,241,220
"455",-4.08488670281118,5.81353229539857,266,278,249,1521,280,23,57,651,124,338,309,84,71,1102,327,210,117,271,271
"456",31.5787715209813,-1.74878827369524,194,196,190,1307,244,11,61,557,54,529,54,104,88,227,250,132,118,195,190
"457",-4.92468300192457,6.31242361930333,270,284,256,1163,194,18,54,497,102,313,281,95,70,1045,343,208,135,276,267
"458",27.1501550705623,1.17817635301217,247,253,238,1906,221,73,32,617,246,580,510,106,84,585,312,186,126,243,247
"459",19.2107252102975,13.4606691244392,298,335,265,363,157,0,157,313,0,45,0,154,60,2663,420,165,255,291,282
"460",20.6194327224874,-9.05455081550755,224,231,217,1433,232,0,77,654,12,199,16,146,76,564,316,124,192,222,219
"461",27.5318870968282,-11.4653849745779,205,228,170,1221,254,0,104,751,1,456,1,146,57,2368,321,69,252,219,170
"462",20.4179765850976,16.1495057509277,289,324,239,91,49,0,176,81,0,9,0,152,59,3287,410,153,257,305,255
"463",-9.89483023592576,6.98575879119814,261,268,248,2216,406,22,58,938,133,429,935,113,81,830,334,195,139,254,264
"464",33.871200249568,0.275837788642786,222,229,214,1292,211,53,42,502,197,281,197,120,85,562,297,156,141,225,214
"465",-13.8517906876437,11.3526129263846,266,290,251,2140,594,0,113,1459,1,104,62,141,61,1600,377,149,228,255,265
"466",5.78942047851847,14.634022187026,280,320,237,406,146,0,145,329,0,71,0,145,56,3107,399,144,255,281,257
"467",-3.64217398914083,8.98800361497251,271,291,254,1089,211,5,70,501,37,178,501,112,67,1379,358,193,165,254,272
"468",-5.62647059747651,9.25917065313173,268,288,251,1244,250,7,79,672,34,154,672,116,64,1370,365,185,180,251,271
"469",-13.1995025338246,9.51103190639503,287,315,267,3338,977,1,116,2334,10,206,2334,90,56,1865,379,221,158,267,298
"470",15.0767070489012,-4.20479980982385,251,264,229,1404,259,1,71,578,12,515,12,97,66,1372,318,173,145,255,229
